Endereço,Tipo Endereço,Motivo Bloq.Ender.,Estoque Total (Unit.),Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-025-06-02,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-025-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-025-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-026-02-01,Armazenagem,,670,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010066,CARBOCISTEINA XPE AD  100ML,3G8597,2025-01-31 00:00:00,311,,60,0,0,0,0,60
,020000102313,SUPLEVIT C ZINCO1G+10MG C/10COMP EFERV,3M1433,2025-05-31 00:00:00,431,,240,0,0,0,0,240
,020000109006,AMOX-EMS SUSP 250MG (AM) 150ML,3B5494,2024-09-30 00:00:00,188,,50,0,0,0,0,50
,020000232501,CENEVIT TRIPLA ACAO 30 CPR EFER S.A-L,3S0284,2025-09-30 00:00:00,553,,320,0,0,0,0,320
,,,,,,,,,,,,
016-026-02-02,Armazenagem,,2940,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000132780,NEOSORO AD C/ 30ML,B23G2735,2025-08-31 00:00:00,523,,2940,0,0,180,0,2760
,,,,,,,,,,,,
016-026-03-01,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000014913,CETOPROFENO 150MG C/ 10COMP LIB PROL,3N9699,2025-06-30 00:00:00,461,,96,0,0,0,0,96
,,,,,,,,,,,,
016-026-03-02,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-026-04-01,Armazenagem,,169,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101363,FLUITEINA 600MG  16ENV 5G,3F0798,2024-12-31 00:00:00,280,,144,0,0,0,0,144
,020000234131,AMOX+CLAV POT SUSP 400+57MG/5ML(AM) 70ML,3O4687,2025-06-30 00:00:00,461,,25,0,0,0,0,25
,,,,,,,,,,,,
016-026-04-02,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064381,TOALHA UMED LARA BABY C/ 100,201,2026-02-28 00:00:00,704,,780,0,0,0,0,780
,,,,,,,,,,,,
016-026-05-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-026-05-02,Armazenagem,,2640,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000011118,"CLOPERASTINA XPE 3,54 MG/ML C/120 ML",3Y3779,2026-02-28 00:00:00,704,,2640,0,0,0,0,2640
,,,,,,,,,,,,
016-026-06-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-026-06-02,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-026-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-026-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-027-02-01,Armazenagem,,108,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000760273,ANTIAZIL NATURAL SUSP FR 150 ML,A4816,2025-06-30 00:00:00,461,,108,0,0,0,0,108
,,,,,,,,,,,,
016-027-02-02,Armazenagem,,1600,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102346,ALLEXOFEDRIN PED 6MG/ML SUSP   60ML,3N4534,2025-06-30 00:00:00,461,,1600,0,0,0,0,1600
,,,,,,,,,,,,
016-027-03-01,Armazenagem,,300,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060780,AMBROL PED XPE 15MG/5ML 100ML,13903,2024-10-31 00:00:00,219,,300,0,0,0,0,300
,,,,,,,,,,,,
016-027-03-02,Armazenagem,,490,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062344,TOALHAS UMED PURO AMOR 50 UND,9195,2024-11-30 00:00:00,249,,490,0,0,0,0,490
,,,,,,,,,,,,
016-027-04-01,Armazenagem,,20,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000077222,WHEY ISO TRIPLE ZERO PT 907 G BAUNILHA,070761,2025-08-31 00:00:00,523,,8,0,0,4,0,4
,020000077277,NUTRIWHEY CHOCOLATE POTE 900G,070904,2025-09-30 00:00:00,553,,12,0,0,0,0,12
,,,,,,,,,,,,
016-027-04-02,Armazenagem,,1980,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000011118,"CLOPERASTINA XPE 3,54 MG/ML C/120 ML",3Y3777,2026-02-28 00:00:00,704,,1980,0,0,120,0,1860
,,,,,,,,,,,,
016-027-05-01,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-027-05-02,Armazenagem,,78,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000001117,FIO DENTAL POWERDENT LIGHT 100M,3865,2027-01-31 00:00:00,1041,,36,0,0,0,0,36
,020000001240,ESCOVA INTERDENTAL CONICA 3 A 7MM AZUL,3721,2032-03-31 00:00:00,2927,,18,0,0,0,0,18
,020000064351,ANTISSEPTICO BUCAL Z ALCOOL HORT L300 P2,3835,2027-01-31 00:00:00,1041,,24,0,0,0,0,24
,,,,,,,,,,,,
016-027-06-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-027-06-02,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-027-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-027-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-028-02-01,Armazenagem,,48,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010145,DIPIRONA SOD 500MG 24X10 240 COMP,3X7733,2026-01-31 00:00:00,676,,48,0,0,0,0,48
,,,,,,,,,,,,
016-028-02-02,Armazenagem,,372,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062361,F GARENA DP 60 FLACONETE 10 ML,634B,2025-09-30 00:00:00,553,,24,0,0,0,0,24
,020000760028,REPOSIT 30 CAPS GEL,864B,2025-10-31 00:00:00,584,,108,0,0,0,0,108
,020000760036,REPOSIT GEL 90 CAPS,871B,2025-12-31 00:00:00,645,,240,0,0,0,0,240
,,,,,,,,,,,,
016-028-03-01,Armazenagem,,3300,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101190,EMSEXPECTOR XPE 120ML,3N6608,2025-09-30 00:00:00,553,,3300,0,0,0,0,3300
,,,,,,,,,,,,
016-028-04-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064381,TOALHA UMED LARA BABY C/ 100,201,2026-02-28 00:00:00,704,,780,0,0,0,0,780
,,,,,,,,,,,,
016-028-04-02,Armazenagem,,2272,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010018,NEOMICINA+BACITRACINA POM 15G,3Y9012,2026-03-31 00:00:00,735,,728,0,0,0,0,728
,020000010177,NIMESULIDA 100MG C/ 12COMP,3Z0743,2025-10-31 00:00:00,584,,384,0,0,0,0,384
,020000010220,DEXCLORFENIRAMINA XPE 120ML,3T7935,2025-10-31 00:00:00,584,,60,0,0,0,0,60
,020000232069,REPOFLOR 100MG C/ 12CAPS,3Y1181,2026-02-28 00:00:00,704,,1100,0,0,0,0,1100
,,,,,,,,,,,,
016-028-05-01,Armazenagem,,2016,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064440,AGUA OXIGENADA 40V 90ML,0731,2027-01-31 00:00:00,1041,,1440,0,0,0,0,1440
,020000064445,GLICERINA PURA 100ML FARMAX,0199,2027-01-31 00:00:00,1041,,72,0,0,0,0,72
,020000064575,VASELINA SOLIDA VASEMAX POTE 70G,0006,2027-01-31 00:00:00,1041,,24,0,0,0,0,24
,020000064673,AGUA OXIGENADA 10 VOL 90ML FARMAX,0045,2027-02-28 00:00:00,1069,,432,0,0,0,0,432
,020000064678,OLEO CAP. PURO RICINO 60ML  FARMAX,0060,2025-10-31 00:00:00,584,,48,0,0,0,0,48
,,,,,,,,,,,,
016-028-05-02,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-028-06-02,Armazenagem,,540,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101072,BISURAN XPE INF 4MG/5ML 120ML,3Q6451,2025-08-31 00:00:00,523,,540,0,0,0,0,540
,,,,,,,,,,,,
016-028-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-028-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-029-02-01,Armazenagem,,1890,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101837,DIOVASES 450+50MG C/30 COM.REV.,3K6586,2024-10-31 00:00:00,219,,1890,0,0,0,0,1890
,,,,,,,,,,,,
016-029-02-02,Armazenagem,,12,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063953,REDRALITE MANGA 480 ML,751B,2025-10-31 00:00:00,584,,12,0,0,0,0,12
,,,,,,,,,,,,
016-029-03-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064381,TOALHA UMED LARA BABY C/ 100,153,2025-12-31 00:00:00,645,,780,0,0,0,0,780
,,,,,,,,,,,,
016-029-03-02,Armazenagem,,50,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102111,ENDCOFF MEL E LIMAO C/ 12PAST,3Q4630,2025-06-30 00:00:00,461,,50,0,0,0,0,50
,,,,,,,,,,,,
016-029-04-01,Armazenagem,,420,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064265,"FOSFOMICINA TROMETAMOL(AM) 5,631G/18G",38502623,2025-10-31 00:00:00,584,,100,0,0,0,0,100
,020000232501,CENEVIT TRIPLA ACAO 30 CPR EFER S.A-L,3U1166,2025-10-31 00:00:00,584,,320,0,0,0,0,320
,,,,,,,,,,,,
016-029-04-02,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064381,TOALHA UMED LARA BABY C/ 100,201,2026-02-28 00:00:00,704,,780,0,0,0,0,780
,,,,,,,,,,,,
016-029-05-01,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-029-05-02,Armazenagem,,145,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000000218,COOLER 9L - 12 LATAS,30/09/2030,2030-09-30 00:00:00,2379,,1,0,0,0,0,1
,020000014322,DIPIRONA SOD 500MG 24X10 240 COMP,3I0079,2025-01-31 00:00:00,311,,24,0,0,0,0,24
,020000062640,LORASLIV 10MG C/ 12COMP,74225,2024-12-31 00:00:00,280,,60,0,0,0,0,60
,020000101016,EXPECTUSS ADULTO FR C/100ML,3K7947,2025-04-30 00:00:00,400,,60,0,0,0,0,60
,,,,,,,,,,,,
016-029-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-029-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-030-02-01,Armazenagem,,1104,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064835,"FITA  MICROPOROSA SHOW DA LUNA 2,5 X 3,0",RAM22802,2025-10-31 00:00:00,584,,936,0,0,0,0,936
,020001059635,TIRA DE TESTE AUTO CODE C/50 TIRAS LITE,Z23J105F1,2025-10-31 00:00:00,584,,160,0,0,80,0,80
,020001059796,INALADOR NEBCOM5B BRANCO,302201,2030-07-31 00:00:00,2318,,8,0,0,0,0,8
,,,,,,,,,,,,
016-030-02-02,Armazenagem,,2004,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064439,AGUA OXIGENADA 20V 90ML,0195,2027-02-28 00:00:00,1069,,1152,0,0,0,0,1152
,020000064453,OLEO DE GIRASSOL CORPORAL 100ML  FARMAX,0231,2026-02-28 00:00:00,704,,300,0,0,0,0,300
,020000064564,PASTA DAGUA POTE 120G FARMAX,0163,2026-02-28 00:00:00,704,,48,0,0,0,0,48
,020000064674,AGUA OXIGENADA 20 VOL 70ML FARMAX,0043,2027-02-28 00:00:00,1069,,504,0,0,0,0,504
,,,,,,,,,,,,
016-030-03-01,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-030-03-02,Armazenagem,,1380,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000109017,POLICLAVUMOXIL SUSP 250MG (AM) 75ML,3Q3104,2025-08-31 00:00:00,523,,1380,0,0,0,0,1380
,,,,,,,,,,,,
016-030-04-02,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064381,TOALHA UMED LARA BABY C/ 100,201,2026-02-28 00:00:00,704,,780,0,0,0,0,780
,,,,,,,,,,,,
016-030-05-01,Armazenagem,,1200,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101185,HIXILERG 2MG/ML SOL ORAL 120ML,3E0566,2024-11-30 00:00:00,249,,1200,0,0,120,0,1080
,,,,,,,,,,,,
016-030-05-02,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-030-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
016-030-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,120,0,0,0,0,120
,,,,,,,,,,,,
016-031-04-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064381,TOALHA UMED LARA BABY C/ 100,201,2026-02-28 00:00:00,704,,780,0,0,0,0,780
,,,,,,,,,,,,
016-031-04-02,Armazenagem,,392,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010216,DICLOF DIETILAMONIO GEL 60GR,3Y7284,2026-02-28 00:00:00,704,,112,0,0,0,0,112
,020000011095,PREDNISOLONA 20MG C/ 10COMP,3W1478,2025-10-31 00:00:00,584,,168,0,0,0,0,168
,020000011188,ESOMEPRAZOL MAG 40MG C/  28COMP,3X7649,2025-11-30 00:00:00,614,,56,0,0,0,0,56
,020000012345,NISTATINA+OXIDO ZINCO POM 60G,3Y7796,2026-02-28 00:00:00,704,,56,0,0,56,0,0
,,,,,,,,,,,,
016-031-05-01,Armazenagem,,780,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062345,TOALHAS UMED PURO AMOR 100 UND,10488,2026-01-31 00:00:00,676,,780,0,0,0,0,780
,,,,,,,,,,,,
016-031-05-02,Armazenagem,,936,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000062342,TOALHAS UMED BABY BLESS 100 UND,10404,2025-12-31 00:00:00,645,,936,0,0,0,0,936
,,,,,,,,,,,,
016-031-07-01,Armazenagem,,250,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063538,FD GER MASTER SOFT REGULAR M 10X8,75020100,2025-12-31 00:00:00,645,,250,0,0,0,0,250
,,,,,,,,,,,,
016-031-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,120,0,0,0,0,120
,,,,,,,,,,,,
016-032-04-02,Armazenagem,,522,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063614,"ESPARADRAPO IMPERMEAVEL 10 CM X 4,5 M",RSH27601,2025-11-30 00:00:00,614,,24,0,0,0,0,24
