Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fech.,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Frac.,Tipo,Qtde Desvio Picking,local
61170.0,BEEPS ESTOPINHA COND HIDRATANTE 480 ML,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Sim,nan,,,
598.0,BEEPS ESTOPINHA COND HIDRATANTE 500ML,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
600.0,BEEPS ESTOPINHA SHAMPOO GATOS 500ML,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
601.0,BEEPS ESTOPINHA SHAMPOO HIDRATANTE 500ML,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
599.0,BEEPS ESTOPINHA SHAMPOO 2 EM 1 500ML,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
604.0,BEEPS SHAMPO BRANQUEADOR 500ML NOVA EMB,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
605.0,BEEPS SHAMPO FILHOTE 500ML NOVAEMBALAGEM,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Sim,nan,,,
606.0,BEEPS SHAMPO NEUTRO 500ML NOVA EMBALAGEM,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
603.0,BEEPS SHAMPO 2 EM 1 500ML NOVA EMBALAGEM,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
62324.0,BEEPS TAPETE HIGIENICO 56X56 PUPPY 30UN,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
62325.0,BEEPS TAPETE HIGIENICO 60X80 10UN,,,,,,,,,,,,,,,,0.0,,0,0.0,18.0,0.0,0.0,Não,nan,,,
62326.0,BEEPS TAPETE HIGIENICO 60X80 30UN,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
859.0,BEIJA FLOR - 250 G,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
860.0,BEIJA FLOR SACHE - 250 G,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Sim,nan,,,
60296.0,BEIJOS DE MORANGO C/12 40G POCKET,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
790400.0,BEIJOS DE MORANGO 100GR DISP 12 X 100GR,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Sim,nan,,,
663112.0,BENATUX FRAMBOESA 12 PASTILHAS CIFARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,50.0,0.0,0.0,Sim,nan,,,
663129.0,BENATUX MENTA 12 PAST,,,,,,,,,,,,,,,,0.0,,0,0.0,50.0,0.0,0.0,Sim,nan,,,
663812.0,BENATUX XPE 120ML+COPO MEDIDA CIFARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Sim,nan,,,
692273.0,BEPANTRIZ DERMA CREME BISN 20G CIMED,,,,,,,,,,,,,,,,0.0,,0,0.0,200.0,0.0,0.0,Sim,nan,,,
692334.0,BEPANTRIZ DERMA SPRAY FR 50ML,,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Sim,nan,,,
61318.0,BERINJELA DESIDRATADA,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
479.0,BERINJELA 450MG - 60 CAPS,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,6.0,Não,nan,,,
63028.0,BERITIN BC 4MG/5ML XPE 240ML,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
29346.0,BES ANLODIPINO 10MG C/ 30COMP,,,,,,,,,,,,,,,,0.0,,0,0.0,84.0,0.0,0.0,Não,nan,,,
131312.0,BES ANLODIPINO 10MG C/ 30COMP,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,60.0,Não,nan,,,
131305.0,BES ANLODIPINO 5MG C/ 30COMP,,,,,,,,,,,,,,,,0.0,017-035-01-01,0,1.0,60.0,0.0,0.0,Não,nan,,,apanha_c
11307.0,"BES ANLOD+LOSART POT 2,5/50MG C/30 CPS G",,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,nan,,,
11305.0,BES ANLOD+LOSART POT 5/100MG C/30 CPS GE,,,,,,,,,,,,,,,,0.0,,0,0.0,56.0,0.0,0.0,Sim,nan,,,
11306.0,BES ANLOD+LOSART POT 5/50MG C/30 CAPS GE,,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,nan,,,
924811.0,BESILAPIN 10MG C/30 CPR GEOLAB,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Não,nan,,,
908013.0,BESILAPIN 5MG CX C/ 30COMP GEOLAB,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Não,nan,,,
908473.0,BESILATO ANLODIPINO 10MG C/30 COMP GEO,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Não,nan,,,
29345.0,BESILATO DE ANLODIPINO 5MG 3BLT X10 COMP,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Não,nan,,,
62663.0,BETACORTAZOL CR DERM BG 30 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,90.0,0.0,0.0,Não,nan,,,
407876.0,BETAISTINA DICLOR 16MG 30CPR EURO,,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Sim,nan,,,
610070.0,BETA-LONG 3MG+3MG/ML SUS INJ X UQFAR,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Sim,nan,,,
401852.0,BETAM+CLIOQUINOL+ASSOC CR 20G EURO (AM),,,,,,,,,,,,,,,,0.0,,0,0.0,80.0,0.0,0.0,Não,nan,,,
12534.0,BETAMETASONA ELIXIR 120ML,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Sim,nan,,,
611955.0,BETAPROSPAN 5MG+2MG/ML+1AMP+SER+AG,,,,,,,,,,,,,,,,0.0,,0,0.0,54.0,0.0,0.0,Sim,nan,,,
720025.0,"BETASOL 3,6MG 60 GEL CPS",,,,,,,,,,,,,,,,0.0,,0,0.0,36.0,0.0,0.0,Sim,nan,,,
130139.0,BETSONA CREME 1MG C/ 30GR NEO,,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Sim,nan,,,
130140.0,BETSONA POMADA 1MG C/ 30GR NEO,,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Sim,nan,,,
861.0,BETTA - 10 G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
609.0,BETTA SACHE 4G,,,,,,,,,,,,,,,,0.0,,0,0.0,150.0,0.0,0.0,Sim,nan,,,
61092.0,BETTA SACHE 6G DISPLAY,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
61470.0,BETTA SACHE 6G DISPLAY,,,,,,,,,,,,,,,,0.0,,0,0.0,8.0,0.0,0.0,Sim,nan,,,
443774.0,BEVITER 300MG C/30 CPR NATULAB,,,,,,,,,,,,,,,,0.0,,0,0.0,50.0,0.0,0.0,Sim,nan,,,
920307.0,BEXETON ELIXIR 120ML+COPO DOSADOR GEOLAB,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,nan,,,
14050.0,BEZAFIBRATO 200MG C/ 20CP,,,,,,,,,,,,,,,,0.0,,0,0.0,60.0,0.0,0.0,Não,nan,,,
15204.0,"BIANCORT 3,5MG/ML+1MG/ML OFT 5ML LEGRAND",,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Não,nan,,,
1442.0,BICARBONATO DE SODIO CX 20UN 30G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
60283.0,BICICLETA ARO 26,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1526.0,BIFÃO PICANHA KELDOG 91 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,16.0,0.0,0.0,Não,nan,,,
1520.0,BIFINHO BABY CARNE E LEITE 65 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
61846.0,BIFINHO BABY CARNE/LEITE 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
1525.0,BIFINHO CARNE E CEREAIS RAÇAS PEQ 500GR,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
1521.0,BIFINHO CARNE E CEREAIS 55 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
1522.0,BIFINHO CARNE E VEGETAIS 55 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
1408.0,BIFINHO CARNE PROBIOTICO 60G DP 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
1524.0,BIFINHO CHURRASCO 500GR,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
61845.0,BIFINHO CHURRASCO 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
60290.0,BIFINHO CHURRASCO 60G 20 UN PET CHOICE,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
1519.0,BIFINHO CHURRASCO 65 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
62970.0,BIFINHO DOG CARNE 500G 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62968.0,BIFINHO DOG CARNE 60G - 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62969.0,BIFINHO DOG FRANGO 60G 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62975.0,BIFINHO DOG PREMIUM CARNE 1KG - 12UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62971.0,BIFINHO DOG PREMIUM CARNE 50G - 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62973.0,BIFINHO DOG PREMIUM CARNE 500G - 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62976.0,BIFINHO DOG PREMIUM FRANGO 1KG - 12UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62972.0,BIFINHO DOG PREMIUM FRANGO 50G - 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
62974.0,BIFINHO DOG PREMIUM FRANGO 500G - 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1409.0,BIFINHO FRANGO PROBIOTICO 60G DP 20UN,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
60291.0,BIFINHO FRUTAS 60G 20 UN PET CHOICE,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
61847.0,BIFINHO GALINHA CAIPIRA 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
1523.0,BIFINHO GALINHA CAIPIRA 65 GR,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
802452.0,BIFINHO PREMIATTA ARTICULAÇÃO-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802448.0,BIFINHO PREMIATTA CLASSIC-400G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802454.0,BIFINHO PREMIATTA CLASSIC-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802451.0,BIFINHO PREMIATTA ORAL CARE-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802449.0,BIFINHO PREMIATTA PELO & PELE-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802450.0,BIFINHO PREMIATTA PROTEÇÃO-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802447.0,BIFINHO PREMIATTA TRAINER-400G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802453.0,BIFINHO PREMIATTA TRAINER-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802712.0,BIFINHO PROCÃO SABOR CARNE-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802711.0,BIFINHO PROCÃO SABOR FRANGO-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
61698.0,BIFINHO SUPER PREMIUM CALMING 300G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
61697.0,BIFINHO SUPER PREMIUM CALMING 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
60775.0,BIFINHOS ARTICULAÇÕES COLÁGENO 50G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
747.0,BIFINHOS BANANA MAÇÃ AVEIA 300G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
744.0,BIFINHOS BANANA MAÇÃ AVEIA 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,nan,,,
60292.0,BIFINHOS CARNE 500G 10 UN PET CHOICE,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
746.0,BIFINHOS COUVE CENOURA AVEIA 300G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
745.0,BIFINHOS COUVE CENOURA AVEIA 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,nan,,,
60776.0,BIFINHOS IMUNIDADE ESPINAFRE 50G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
12717.0,"BIMATOPROSTA SOL OFT 0,3MG 5ML",,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Sim,nan,,,
29978.0,"BIMATOPROSTA SOL OFT 0,3MG 5ML",,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Sim,nan,,,
29977.0,"BIMATOPROSTA SOL OFT 0,3MG/ML FR 3ML NQ",,,,,,,,,,,,,,,,0.0,,0,0.0,100.0,0.0,0.0,Não,nan,,,
802124.0,BINQUEDO JAMBO   GATOS GRAPHIC CROCODILO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802126.0,BINQUEDO JAMBO   GATOS GRAPHIC RATO-ROXO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802123.0,BINQUEDO JAMBO  GATOS GRAPHIC CUTE-CINZA,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
611222.0,BIO C ZINCO C/30 CPR EFERV UQ-FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,36.0,0.0,0.0,Sim,nan,,,
611251.0,BIO C 1G C/ 10 CPR EFERV UQ-FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,99.0,0.0,0.0,Sim,nan,,,
610946.0,BIO C 1G COM EFEV TB X30 UQFAR,,,,,,,,,,,,,,,,0.0,,0,0.0,36.0,0.0,0.0,Sim,nan,,,
611248.0,BIO C 200MG/ML SOL ORAL FR 20ML UQ-FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,90.0,0.0,0.0,Não,nan,,,
611167.0,BIO E 400UI C/30 CAPS MOLE UQ-FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,144.0,0.0,0.0,Não,nan,,,
611207.0,BIO EPA C/60 CAPS MOLE UQ-FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,72.0,0.0,0.0,Sim,nan,,,
61321.0,BIO MOS (PREBIÓTICO),,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
61893.0,BIO PANTOVIT 10ML DP C/ 60 FLACONETES,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Sim,nan,,,
306553.0,BIO SOAK SOL LENTE CONT 360+120ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Sim,nan,,,
611205.0,BIOARGI 1G+1G C/16 COMP EFERV UQ-FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,70.0,0.0,0.0,Sim,nan,,,
712527.0,BIOFORZAN 400ML ARTE NATIVA,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Sim,nan,,,
1285.0,BIOFRESH ADT RACAS GND E GIGANTES 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1284.0,BIOFRESH ADULTO RACAS MEDIAS 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1262.0,BIOFRESH ADULTO RACAS PEQ E MINI 12 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1291.0,"BIOFRESH ADULTO RACAS PEQ E MINI 7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1264.0,BIOFRESH CASTRADOS RACAS PEQ E MINI 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1265.0,"BIOFRESH CASTRADOS RACAS PEQ E MINI 7,5K",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1283.0,"BIOFRESH FILHOTE RACAS GND GIGANTES 7,5K",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1286.0,BIOFRESH FILHOTE RACAS MEDIAS 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1290.0,"BIOFRESH FILHOTE RACAS PEQ E MINI 7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1287.0,BIOFRESH FLHT RACAS GND E GIGANTES 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1289.0,"BIOFRESH GATOS ADULTO 7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1294.0,"BIOFRESH GATOS CASTRADOS 7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1266.0,BIOFRESH LIGHT RACAS GND E GIGANTES 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1263.0,BIOFRESH LIGHT RACAS MEDIAS 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1273.0,BIOFRESH LIGHT RACAS PEQS E MINI 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1276.0,"BIOFRESH LIGHT RACAS PEQUENAS E MINI 7,5",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1297.0,BIOFRESH SENIOR RACAS GND E GIGANTES 12K,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1298.0,BIOFRESH SENIOR RACAS MEDIAS 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1296.0,"BIOFRESH SENIOR RACAS MEDIAS 7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1288.0,BIOFRESH SENIOR RACAS PEQ E MINI 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
1299.0,"BIOFRESH SENIOR RACAS PEQ E MINI 7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
61188.0,"BIOFRESH SP CASTRADO PEQ/MINI 10,1KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
61177.0,BIOFRESH SP FILHOTE PEQ/MINI 3KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
61703.0,BIOTIDE,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
61468.0,BIOTIDE EXTRA,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
61702.0,BIOTRONIC,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
610273.0,BISALAX 5MG C/150 DRG,,,,,,,,,,,,,,,,0.0,,0,0.0,28.0,0.0,0.0,Não,nan,,,
801016.0,BISC FÓRMULA NATURAL DOG BISCUITS-200G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802442.0,BISCO PREMIATTA CLASSCROCK PELOPELE-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802443.0,BISCO PREMIATTA CLASSCROCK PROTEÇÃO-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
740.0,BISCOITO CROCANTE CALMING 150G,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,nan,,,
742.0,BISCOITO CROCANTE CLEANING 150G,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,nan,,,
741.0,BISCOITO CROCANTE DIGESTIVE 150G,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,nan,,,
63784.0,BISCOITO DE ARROZ COM CHOCOLATE AO LEITE,,,,,,,,,,,,,,,,0.0,,0,0.0,18.0,0.0,0.0,Sim,nan,,,
63785.0,BISCOITO DE ARROZ COM CHOCOLATE MEIO AMA,,,,,,,,,,,,,,,,0.0,,0,0.0,18.0,0.0,0.0,Não,nan,,,
802756.0,BISCOITO DOG CHOW INT ASSADOS MAXI 500G,,,,,,,,,,,,,,,,0.0,,0,0.0,16.0,0.0,0.0,Não,nan,,,
802762.0,BISCOITO DOG CHOW INT ASSADOS MINI 1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
802761.0,BISCOITO DOG CHOW INT ASSADOS MINI 500G,,,,,,,,,,,,,,,,0.0,,0,0.0,16.0,0.0,0.0,Não,nan,,,
802271.0,BISCOITO LUOPET ANTIOXIDANTE CÃES-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802270.0,BISCOITO LUOPET COMPLETE PARA CÃES-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802272.0,BISCOITO LUOPET LIGHT CÃES-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802273.0,BISCOITO LUOPET VEGGIE CÃES-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
801012.0,BISCOITO MAGNUS  CÃES FIL-200G,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
802445.0,BISCOITO PREMIATTA CLASSCROCK ARTIC-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802444.0,BISCOITO PREMIATTA CLASSCROCK BUCAL-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802446.0,BISCOITO PREMIATTA CLASSCROK-400G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,nan,,,
753.0,BISCOITO VEGANO DE ALFARROBA 120G,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,nan,,,
757.0,BISCOITOS DE CORDEIRO FILHOTES 120G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
62240.0,BLACK BARBER SHAMPOO ANTICASPA 3X1 280ML,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,12.0,Não,nan,,,
1484.0,BLOCO DE ANOTAÇÕES,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
923.0,BLU SUSPENSÃO,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Sim,nan,,,
924.0,BLU VERMÍFUGO,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,nan,,,
1479.0,BLUEBERRY 500 MG 60 CAPS,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,nan,,,
13156.0,BLUMEL HEDERA 15MG\ML XPE FR 100ML LUPER,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Sim,nan,,,
63006.0,BOBINA TESTE STAND POUCH 370X110MM,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
63007.0,BOBINA TESTE STAND POUCH 470X120MM,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
63008.0,BOBINA TESTE STAND POUCH 500X180MM,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
63009.0,BOBINA TESTE STAND POUCH 700X220MM,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
608.0,BOBINA TS 80X40M CAIXA 30 AUTOPEL,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Sim,nan,,,
607.0,BOBINA TS 80X40M CX C/30 PETLAND,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Sim,nan,,,
459.0,BODY SPLASH GLAMOUR - 60ML,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,nan,,,
802203.0,BOLA DE CORDA COM ALÇA JAMBO-G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802201.0,BOLA DE CORDA COM ALÇA JAMBO-M,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
