,Ordem,Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fechada,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Fracionado,Tipo,Qtde Desvio Picking,local
3011,3012,61470,BETTA SACHE 6G DISPLAY,C,,C,3.0,,3.0,3.0,,3.0,1.0,,1.0,1.0,,1.0,0.0,018-020-01-01,0 (+2 fr),1.0,8.0,0.0,4.0,Sim,14.103,Prateleira,1.0,pet
3012,3013,60468,CARPA COR 300G,C,,C,3.0,,3.0,1.0,,1.0,0.0,,0.0,3.0,,3.0,0.0,018-024-00-01,0,1.0,12.0,2.0,6.0,Sim,14.125,Prateleira,0.0,pet
3013,3014,64425,KIT MURIEL SAB INTIMO+SAB INTIMO FLORAL,C,C,C,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,016-036-01-02,0,1.0,12.0,18.0,12.0,Não,21.662,Prateleira,1.0,apanha_c
3014,3015,63278,CARPA DIA A DIA 2KG,C,B,C,3.0,31.0,34.0,1.0,7.0,8.0,1.0,4.0,1.0,3.0,4.4286,4.25,0.0,018-018-01-01,2,1.0,1.0,0.0,0.0,Sim,,,0.0,pet
3015,3016,415505,ROSUVASTATINA CALCICA  5MG C/ 30COMP,C,,C,3.0,,3.0,1.0,,1.0,1.0,,1.0,3.0,,3.0,0.0,,0,0.0,100.0,5.0,50.0,Sim,26.162,Prateleira,1.0,
3016,3017,17227,LUMIDERM 40MG/G CREME C/ 30G - NQ,C,,C,3.0,,3.0,1.0,,1.0,1.0,,1.0,3.0,,3.0,0.0,016-028-01-02,0 (+12 fr),2.0,42.0,27.0,30.0,Sim,21.411,Prateleira,0.0,apanha_c
3017,3018,64450,OLEO DE RICINO PURO 30ML FARMAX,C,,C,3.0,,3.0,1.0,,1.0,1.0,,1.0,3.0,,3.0,0.0,016-022-01-02,0,2.0,48.0,0.0,48.0,Não,22.688,Prateleira,2.0,apanha_c
3018,3019,61794,PRECIFICADOR FIT,C,,C,3.0,,3.0,1.0,,1.0,0.0,,0.0,3.0,,3.0,0.0,,0,0.0,10.0,0.0,150.0,Sim,,,0.0,
3019,3020,21363,DOMPERIDONA 10MG C/ 30COMP,C,,C,3.0,,3.0,1.0,,1.0,0.0,,0.0,3.0,,3.0,0.0,017-033-01-01,0,1.0,84.0,17.0,84.0,Não,26.248,Prateleira,1.0,apanha_c
3020,3021,12806,SILDENAFILA 50MG 2COMP GERMED,C,,C,3.0,,3.0,1.0,,1.0,1.0,,1.0,3.0,,3.0,0.0,017-037-01-02,0,2.0,60.0,0.0,0.0,Não,,,0.0,apanha_c
3021,3022,12301,"TRAMADOL+PARAC.**(A2)37,5+325MG 2BX10C R",C,,C,3.0,,3.0,1.0,,1.0,1.0,,1.0,3.0,,3.0,0.0,018-006-01-01,0,3.0,48.0,5.0,48.0,Não,10.567,Prateleira,1.0,controlado
3022,3023,999025,PRESERVATIVO BLOWTEX RETARDANTE PCT C/3,C,C,C,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,012-062-01-01,3,4.0,48.0,26.0,48.0,Não,23.535,Prateleira,1.0,apanha_b
3023,3024,63534,FD GER MODERATE SUPER ECONOMICO M 2X50,C,B,C,3.0,24.0,51.0,3.0,14.0,16.0,2.0,11.0,2.0,1.0,1.7143,3.1875,0.0,017-022-01-01,2,6.0,2.0,2.0,2.0,Não,29.284,Prateleira,3.0,fd
3024,3025,64087,PRESERVATIVO BLOWTEX RETARDANTE 16X9,C,C,C,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,017-005-01-02,3,3.0,16.0,11.0,1.0,Não,24.128,Prateleira,1.0,apanha_c
3025,3026,63575,KIT MIX PROTEICO - 400G,C,C,C,3.0,1.0,15.0,2.0,1.0,3.0,1.0,1.0,1.0,1.5,1.0,5.0,0.0,,0,0.0,12.0,0.0,0.0,Sim,,,1.0,
3026,3027,231439,RUVASCOR 10MG C/30 CPR,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,017-009-01-02,0,1.0,48.0,0.0,0.0,Não,,,0.0,apanha_c
3027,3028,731256,OLEO MINERAL VITA CAPILLI DE COCO 80ML,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,,0,0.0,12.0,0.0,0.0,Sim,,,0.0,
3028,3029,63569,FIBER WAY 90 CAPSULAS,C,,C,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,0.0,,0,0.0,12.0,0.0,0.0,Sim,,,0.0,
3029,3030,63372,DISCO BLACK LINE 350G,C,,C,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,0.0,018-018-01-01,0 (+4 fr),1.0,12.0,0.0,12.0,Sim,14.128,Prateleira,1.0,pet
3030,3031,63557,MONSTER BSF SINKING 500G,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,,0,0.0,0.0,0.0,0.0,Não,,,1.0,
3031,3032,62573,DISCOS BLACK LINE 35G,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,,0,0.0,24.0,0.0,0.0,Não,,,0.0,
3032,3033,64382,MOCHILA BLACKOUT DARKNESS,C,,C,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,0.0,018-036-01-01,0,1.0,5.0,5.0,5.0,Não,16.026,Flowrack,1.0,amostra
3033,3034,60287,HYDRA BOLSA PRETA,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,999.0,24.0,40.0,Não,17.075,Flowrack,0.0,
3034,3035,61789,FOLDERS ENXUTITA,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,10.0,0.0,0.0,Não,,,0.0,
3035,3036,61471,KINGUIO DIA DIA SACHE 15G DISPLAY,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,018-020-00-01,0,1.0,8.0,0.0,0.0,Sim,,,0.0,pet
3036,3037,420304,CIPROFIBRATO 100MG C/ 30COMP,C,,C,2.0,,2.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,0.0,,0,0.0,120.0,0.0,0.0,Sim,,,2.0,
3037,3038,733410,SHAMPOO UMIDILIZ BABY MENINA 150 ML,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,0.0,12.0,Sim,,,0.0,
3038,3039,77302,NUTRI WHEY COOKIES AND CREAM POUNCH900G,C,C,C,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,010-030-01-02,0,1.0,5.0,1.0,5.0,Não,23.903,Ponta De G,2.0,ponta
3039,3040,64458,PROTETOR  SUNLESS FACIAL FPS50 S/COR 60G,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,016-030-01-02,1,1.0,12.0,16.0,12.0,Não,23.392,Prateleira,1.0,apanha_c
3040,3041,77149,VITAMINA C C/ 60CAPS,C,,C,2.0,,2.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,0.0,017-005-01-02,0,1.0,6.0,0.0,0.0,Não,,,2.0,apanha_c
3041,3042,2340,MEDTESTE INFLUENZA A+BH1N1IFLU-C82 CX10,C,,C,2.0,,2.0,2.0,,2.0,3.0,,3.0,1.0,,1.0,0.0,,0,0.0,10.0,4.0,5.0,Sim,22.645,Prateleira,0.0,
3042,3043,842,QUITOSANA PICOL CROMO 500MG 60CP MAXINUT,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,0.0,0.0,Sim,,,0.0,
3043,3044,29345,BESILATO DE ANLODIPINO 5MG 3BLT X10 COMP,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,60.0,0.0,0.0,Não,,,0.0,
3044,3045,60024,ATADURA G LARG. 15CM,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,,0,0.0,18.0,17.0,18.0,Não,27.534,Prateleira,0.0,
3045,3046,63994,ANTIAZIL NATURAL 240 ML,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,017-033-01-01,0 (+18 fr),1.0,36.0,18.0,20.0,Sim,24.556,Prateleira,1.0,apanha_c
3046,3047,64436,KIT BABY MURIEL CAMOMILA SH E COND 100ML,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,016-034-01-02,0,1.0,12.0,0.0,12.0,Não,21.626,Prateleira,1.0,apanha_c
3047,3048,999011,PRESERVATIVO BLOWTEX TUTI FRUTI PCT C/3,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,012-060-02-01,3,4.0,48.0,81.0,48.0,Não,23.533,Prateleira,1.0,apanha_b
3048,3049,76249,CARNIBOL 907G CHOCOLATE V2,C,C,C,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,,0,0.0,2.0,0.0,0.0,Não,,,0.0,
3049,3050,63574,VIT GLAFT IMMUNITY - 30 CAPS,C,C,C,2.0,1.0,14.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,4.666700000000001,0.0,017-013-01-01,0,1.0,12.0,0.0,0.0,Sim,,,0.0,apanha_c
3050,3051,63573,JOINT NEW - 60 CAPS,C,C,C,2.0,1.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,0.0,017-029-01-02,0,2.0,12.0,0.0,0.0,Não,,,0.0,apanha_c
3051,3052,64412,FD MATURI CONFORT REGULAR  G 8X8,C,A,B,2.0,71.0,570.0,1.0,8.0,8.0,1.0,3.0,1.0,2.0,8.875,71.25,47.0,017-014-01-01,8,2.0,8.0,5.0,8.0,Não,29.571,Prateleira,1.0,fd
3052,3053,63558,SQUID BLACK LINE 90 G,C,,C,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,0.0,018-020-01-01,0,1.0,24.0,0.0,0.0,Sim,,,1.0,pet
3053,3054,610003,ARTRINID 50MG C/ 24CAP,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,016-004-01-02,0,1.0,198.0,58.0,60.0,Não,26.246,Prateleira,0.0,apanha_c
3054,3055,661286,GRIPEOL 2X10 20CAP,C,,C,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,0.0,017-033-01-01,0,1.0,100.0,17.0,50.0,Sim,25.398,Prateleira,1.0,apanha_c
3055,3056,403433,TOPIRAMATO 50MG (C1)** C/ 60CPS,C,,C,2.0,,2.0,1.0,,1.0,0.0,,0.0,2.0,,2.0,0.0,018-007-01-01,0,1.0,60.0,8.0,60.0,Não,10.488,Prateleira,1.0,controlado
3056,3057,64001,ENERGRIP C + ZINCO 1G + 10MG - CX C/ 10,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,17.0,016-008-01-02,1,1.0,50.0,0.0,25.0,Sim,25.262,Prateleira,1.0,apanha_c
3057,3058,63995,ANTIAZIL MENTA 240 ML,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,017-033-01-02,0 (+18 fr),1.0,36.0,18.0,20.0,Sim,24.551,Prateleira,1.0,apanha_c
3058,3059,64454,OLEO DE GIRASSOL CORPORAL 200ML FARMAX,C,C,C,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,016-030-01-02,0,2.0,12.0,0.0,0.0,Não,,,1.0,apanha_c
3059,3060,730809,OLEO MIN VITA CAPILI SILICONADO 80ML MUR,C,,C,2.0,,2.0,2.0,,2.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,0.0,0.0,Não,,,0.0,
3060,3061,64391,CAMISETA PROM. OLYMPIA I GG1,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,018-040-01-01,0,1.0,5.0,3.0,5.0,Não,16.012,Flowrack,1.0,
3061,3062,61472,TROPICAIS DIA DIA SACHE 15G DISPLAY,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,018-022-00-01,0,1.0,8.0,0.0,0.0,Sim,,,0.0,pet
3062,3063,63552,MONSTER COLORS FLOATING P 600G,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,018-020-01-01,0,1.0,10.0,0.0,0.0,Sim,,,0.0,pet
3063,3064,62515,GROOMERS COLÔNIA FOREVER GLOW 130ML,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,1.0,1.0,Não,17.227,Prateleira,0.0,
3064,3065,1551,KIT SHQ COND ANTIQUEBRA REPARAÇÃO 250ML,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,0.0,0.0,Não,,,0.0,
3065,3066,64403,BALA GENGIBRE DURA DISPLAY 20 X 30G,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,016-034-01-02,0 (+2 fr),1.0,8.0,1.0,4.0,Sim,24.354,Prateleira,1.0,apanha_c
3066,3067,2244,BANANINHA C/ MEL 24 UNIDADES DE 26G CADA,C,,C,1.0,,1.0,1.0,,1.0,2.0,,2.0,1.0,,1.0,0.0,017-005-01-01,0,1.0,8.0,5.0,8.0,Sim,20.376,Prateleira,1.0,apanha_c
3067,3068,61709,HYDRA COLONIA FOREVER LISS 450ML,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,9.0,10.0,Sim,17.221,Prateleira,1.0,
3068,3069,1437,HYDRA CONDICIO BRILHO DES PREMIUM 290ML,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,0.0,0.0,Não,,,0.0,
3069,3070,62263,SH VITA CAPILI AMIDO DE ABACATE 310ML,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,12.0,0.0,12.0,Não,,,0.0,
3070,3071,11763,IBANDRONATO 150 MG 2BL X 1 COMP,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,48.0,0.0,0.0,Não,,,0.0,
3071,3072,29365,ACICLOVIR 200MG C/30COMP -,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,56.0,0.0,0.0,Sim,,,0.0,
3072,3073,30109,OMEPRAZOL 40MG C/ 30CAPS,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,56.0,0.0,0.0,Sim,,,0.0,
3073,3074,60211,NUTRITONICO MORANGO FRASCO 400ML,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,24.0,0.0,0.0,Sim,,,0.0,
3074,3075,62987,ABS PROT DIARIO DAILY L4P3 16X04X20,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,16.0,0.0,0.0,Não,,,0.0,
3075,3076,231086,CANDIGRAN CREME BISNAGA 30G,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,42.0,0.0,0.0,Sim,,,0.0,
3076,3077,860323,-,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,,,,,,,,,,,0.0,
3077,3078,233003,DEXADERMIL CREME C/10GR,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,56.0,0.0,0.0,Sim,,,0.0,
3078,3079,231820,ALL CLEAN SOFT SOL LENTES 350+120ML EMS,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,18.0,0.0,0.0,Não,,,0.0,
3079,3080,64390,BOLSA TERMICA NITRO DK,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,018-040-01-01,0,1.0,6.0,5.0,6.0,Não,16.011,Flowrack,1.0,
3080,3081,63693,AG MASTER SOFT PANTS G/EG,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,24.0,47.0,72.0,Não,17.025,Flowrack,0.0,
3081,3082,675,ZMA MAXX 600MG C/ 120CAPS,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,012-052-02-02,0,1.0,12.0,0.0,0.0,Sim,,,0.0,apanha_b
3082,3083,64260,BENZODERM  250MG/ML 100ML,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,017-037-01-02,0,1.0,60.0,30.0,30.0,Sim,25.355,Prateleira,1.0,apanha_c
3083,3084,63925,COLOSFORT LACTOFERRIN PLUS 30 CÁP 400MG,C,C,C,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,017-009-01-02,1,2.0,6.0,5.0,3.0,Não,27.184,Prateleira,0.0,apanha_c
3084,3085,63368,CARNIVOROS DE FUNDO PELLET P 1KG,C,B,C,1.0,13.0,14.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,4.3333,3.5,0.0,,0,0.0,0.0,0.0,0.0,Não,,,1.0,
3085,3086,50350,GALENOGAL ELIXIR 150ML,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,016-010-01-02,0 (+9 fr),5.0,48.0,30.0,30.0,Sim,21.265,Prateleira,1.0,apanha_c
3086,3087,232400,CENEVIT GOTAS 200MG/ML 30ML,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,016-004-01-01,0 (+113 fr),1.0,120.0,2.0,80.0,Sim,26.283,Prateleira,1.0,apanha_c
3087,3088,999008,PRESERVATIVO BLOWTEX TWIST PCT C/6,C,C,C,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,012-060-02-01,4,4.0,24.0,20.0,24.0,Não,24.165,Prateleira,1.0,apanha_b
3088,3089,999039,PRESERVATIVO BLOWTEX SKYN PCT C/ 6,C,C,C,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,017-023-01-02,3,4.0,24.0,17.0,24.0,Sim,20.168,Prateleira,1.0,apanha_c
3089,3090,404529,LOSARTANA+HCT 100/25MG 30CP,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,010-008-02-02,0,1.0,100.0,0.0,10.0,Sim,9010.0,Flowrack,1.0,apanha_b
3090,3091,10496,PROPIONATO CLOBETASOL PDA 30G,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,014-014-02-01,0,5.0,42.0,0.0,0.0,Não,,,0.0,apanha_a
3091,3092,10246,ATENOLOL 100MG C/ 30COMP,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,,0,0.0,84.0,0.0,84.0,Não,,,0.0,
3092,3093,63571,AMINO VIT  POWER EAA  100G - BLUEBERRY,C,C,C,1.0,1.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,6.5,0.0,016-040-01-02,0,2.0,12.0,0.0,0.0,Sim,,,0.0,apanha_c
3093,3094,412399,"OLMESARTANA+HCTZ 40/12,5MG C/ 30COMP",C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,,0,0.0,100.0,0.0,50.0,Sim,,,0.0,
3094,3095,903268,CARBOCISTEINA XPE INF 100ML,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,017-037-01-01,0 (+4 fr),1.0,24.0,15.0,20.0,Sim,26.372,Prateleira,0.0,apanha_c
3095,3096,64388,T-SHIRT DARKNESS TAM G,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,018-040-01-01,0,1.0,15.0,13.0,15.0,Não,16.042,Flowrack,1.0,
3096,3097,64384,REGATA DARKNESS - TAM G,C,,C,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,018-028-01-01,0,1.0,10.0,9.0,10.0,Não,16.033,Flowrack,1.0,pet
3097,3098,60465,KINGUIO BEM ESTAR 120G,C,,C,1.0,,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,0.0,018-024-01-01,0,2.0,24.0,0.0,0.0,Não,,,1.0,pet
3098,3099,63924,COLOSFORT POTE 120G,C,C,C,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,017-035-01-02,1,2.0,6.0,5.0,3.0,Não,27.328,Prateleira,1.0,apanha_c
3099,3100,801797,PEITORALGUIA CÃESGR PET DIAMOND OURO-PP,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.474,Prateleira,0.0,
3100,3101,801825,COLEIRA CÃESGR PET SPECIALE MARR BR-PP,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.556,Prateleira,0.0,
3101,3102,801803,PEITORALGUIA CÃESGRPET EUROPA BEIJO-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.577,Prateleira,0.0,
3102,3103,801802,PEITORALGUIA CÃESGRPET EUROPA BEIJO-M,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.222,Prateleira,0.0,
3103,3104,801801,PEITORALGUIA CÃESGRPET EUROPA BEIJO-G,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.138,Prateleira,0.0,
3104,3105,801791,PEITORALGUIA CÃESGR PET DIAMOND PRATA-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.156,Prateleira,0.0,
3105,3106,801796,PEITORALGUIA CÃESGR PET DIAMOND OURO-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.578,Prateleira,0.0,
3106,3107,801792,PEITORALGUIA CÃESGR PET DIAMOND PRATA-PP,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.558,Prateleira,0.0,
3107,3108,801790,PEITORALGUIA CÃESGR PET DIAMOND PRATA-M,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.115,Prateleira,0.0,
3108,3109,801789,PEITORALGUIA CÃESGR PET DIAMOND PRATA-G,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.145,Prateleira,0.0,
3109,3110,801854,COLETEGR PET SPECIALE PRETO-PP,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,2.0,3.0,Não,16.177,Prateleira,0.0,
3110,3111,801829,"COLEIRA CÃESGRPET SPECIA ROS,VERD,BR-P",C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.514,Prateleira,0.0,
3111,3112,801899,"PEITORALGUIAGR PET SPECIAG PR, VERM-P",C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.553,Prateleira,0.0,
3112,3113,801885,PEITORALGUIAGR PET ONIX ROSA-G,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,2.0,3.0,Não,16.184,Prateleira,0.0,
3113,3114,801886,PEITORALGUIAGR PET ONIX ROSA-M,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,2.0,3.0,Não,16.186,Prateleira,0.0,
3114,3115,801887,PEITORALGUIAGR PET ONIX ROSA-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,3.0,3.0,Não,16.167,Prateleira,0.0,
3115,3116,801891,PEITORALGUIAGR PET ANIMALE MARROM-G,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,2.0,3.0,Não,16.136,Prateleira,0.0,
3116,3117,801895,PEITORALGUIAGRPETGOLD AZUL ROYAL-M,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.572,Prateleira,0.0,
3117,3118,801897,PEITORALGUIAGRPETGOLD VERMELHO-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.532,Prateleira,0.0,
3118,3119,801898,PEITORALGUIAGR PETGOLD PRETO-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.512,Prateleira,0.0,
3119,3120,801787,PEITORALGUIA CÃESGR PET NEON AMARELO-PP,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.101,Prateleira,0.0,
3120,3121,801903,"PEITORALGUIAGRPET SPECIA ROS,VERD,BR-GG",C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.536,Prateleira,0.0,
3121,3122,801928,"PEITORALGUIAGRPET SPECIA LAR,VERM,BR-GG",C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.476,Prateleira,0.0,
3122,3123,801951,PEITORAL GUIA GRPET ANIMALE MARROM-P,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,1.0,3.0,Não,16.166,Prateleira,0.0,
3123,3124,801952,PEITORAL GUIA GRPET ONIX AZUL-G,C,,C,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,10.0,2.0,3.0,Não,16.187,Prateleira,0.0,
