Código,Descrição,Qtde em Receb.,Estoque Armaz.,Apanha,Permite Frac.,Ender.Cx.Fechada,Embal.,Capacidade,Estoque,Apanha.1,Ender.Fracionado,Tipo,Embal..1,Capacidade.1,Estoque.1
20000064414.0,FD MATURI CONFORT ECONOMICA  M 4X30,0.0,72.0,Sim,Não,017-004-00-02,4.0,2.0,2,Sim,28.103,Prateleira,1.0,4.0,4.0
20000064413.0,FD MATURI CONFORT REGULAR  EG 8X7,0.0,0.0,Sim,Não,017-010-00-01,8.0,3.0,0,Sim,29.516,Prateleira,1.0,10.0,0.0
20000064412.0,FD MATURI CONFORT REGULAR  G 8X8,0.0,47.0,Sim,Não,017-014-01-01,8.0,2.0,8,Sim,29.571,Prateleira,1.0,8.0,5.0
20000064411.0,FD MATURI CONFORT REGULAR  M 8X8,0.0,28.0,Sim,Não,017-036-01-01,8.0,2.0,2,Não,,,1.0,0.0,0.0
20000802709.0,FECHO UNIVERSAL PROCÃO ATÉ 25KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000802708.0,FECHO UNIVERSAL PROCÃO ATÉ 3KG,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000060154.0,FELISCRATCH,0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000000255.0,FELIWAY CLASSIC CEVA DIFUSOR+REFIL 48ML,0.0,0.0,Não,Não,,18.0,0.0,0,Não,,,1.0,0.0,0.0
20000060152.0,FELIWAY FRIENDS DIFUSOR + REFIL,0.0,0.0,Não,Não,,18.0,0.0,0,Não,,,1.0,0.0,0.0
20000060153.0,FELIWAY FRIENDS REFIL,0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000060103.0,FELIWAY REFIL 48ML,0.0,0.0,Não,Não,,84.0,0.0,0,Não,,,1.0,0.0,0.0
20000000257.0,FELIWAY SPRAY 60ML CEVA,0.0,0.0,Não,Não,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000001130.0,FELOCELL CVR (V3),0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000001129.0,FELOCELL CVR-C (V4),0.0,0.0,Não,Não,,25.0,0.0,0,Não,,,1.0,0.0,0.0
20000001140.0,FEL-O-VAX LVK IV+CALICIVAX 1 DOSE,0.0,0.0,Não,Não,,25.0,0.0,0,Não,,,1.0,0.0,0.0
20000300212.0,FENAFLAN GEL 10MG/GR 60GR TEUTO,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000601127.0,"FENAREN 11,6MG GEL 60G UQ",0.0,0.0,Não,Sim,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000610257.0,FENAREN 50MG 20COMP UQFAR,0.0,0.0,Não,Não,,198.0,0.0,0,Não,,,1.0,0.0,0.0
20000017417.0,FENBIP 150 MG C/10 COM.LIB.PROL,0.0,0.0,Sim,Não,017-009-01-02,48.0,1.0,0,Não,,,1.0,0.0,0.0
20000061909.0,FENO DE ALFAFA - 10KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000600170.0,FENOBARBITAL SOL ORAL 20ML (B1)** UQ-GEN,0.0,0.0,Não,Não,,90.0,0.0,0,Não,,,1.0,0.0,0.0
20000600175.0,FENOBARBITAL 100MG 30COMP (B1)** UQFAR,0.0,0.0,Não,Não,,198.0,0.0,0,Sim,11.443,Prateleira,1.0,198.0,0.0
20000231157.0,FENOBRATY 200MG C/ 30 COMP LEGRAND,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000014501.0,FENOFIBRATO 200MG C/ 30CAP,0.0,0.0,Sim,Não,016-038-01-02,48.0,2.0,0,Sim,22.538,Prateleira,1.0,48.0,65.0
20000012683.0,FENOFIBRATO 200MG C/ 30CAP,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000010837.0,FENOFIBRATO 200MG C/ 30COMP,0.0,0.0,Sim,Não,012-048-01-02,48.0,2.0,0,Sim,26.126,Prateleira,1.0,48.0,20.0
20000029972.0,FENOFIBRATO 200MG C/30 CAPS,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000408883.0,"FENTICONAZOL 0,02 G/G CREM BS AL 40G",0.0,0.0,Sim,Não,017-039-01-02,30.0,1.0,0,Não,,,1.0,0.0,0.0
20000001191.0,FENZOL PET 500 MG C 6,0.0,0.0,Não,Não,,240.0,0.0,0,Não,,,1.0,0.0,0.0
20000610010.0,FERID POM DERM X10G,0.0,0.0,Sim,Não,017-039-01-02,80.0,1.0,0,Não,,,1.0,0.0,0.0
20000611073.0,FERISEPT SOL TOPICA 30ML C/ APLIC UQF,0.0,0.0,Não,Sim,,35.0,0.0,0,Não,,,1.0,0.0,0.0
20000611075.0,FERISEPT SPRAY 45ML UQFAR,0.0,0.0,Não,Sim,,35.0,0.0,0,Não,,,1.0,0.0,0.0
20000062112.0,FERRO ELETRICO,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000502502.0,FERRO 100% IDR 60 CAP,0.0,0.0,Não,Sim,,12.0,0.0,0,Sim,24.531,Prateleira,1.0,6.0,0.0
20000300489.0,FERRONIL 40MG C/ 50 COMP REV,0.0,0.0,Sim,Não,012-064-01-01,50.0,1.0,2,Sim,21.478,Prateleira,1.0,50.0,21.0
20000016428.0,FEXOFENADINA 120MG 1BLX10COM REV-GD,0.0,0.0,Não,Sim,,48.0,0.0,0,Sim,9010.0,Flowrack,1.0,48.0,0.0
20000016427.0,FEXOFENADINA 180MG 1BLX10COM REV-GD,0.0,0.0,Sim,Não,012-064-01-01,48.0,2.0,0,Sim,25.511,Prateleira,1.0,48.0,0.0
20000025202.0,FEXOFENADINA 180MG 10CP NQ,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000064004.0,FEXOFENADINA-SOL.ORAL 6MG/ML-FR C/150 ML,0.0,0.0,Sim,Sim,012-064-01-01,20.0,3.0,2 (+14 fr),Sim,21.148,Prateleira,1.0,20.0,19.0
20000064003.0,FEXOFENADINA-SOL.ORAL 6MG/ML-FR C/60 ML,0.0,4.0,Sim,Sim,014-014-01-02,20.0,10.0,8,Sim,26.417,Prateleira,1.0,50.0,35.0
20000063569.0,FIBER WAY 90 CAPSULAS,0.0,0.0,Não,Sim,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000061680.0,FIBERDAY FIBRACIL POTE 240G,0.0,3.0,Sim,Sim,010-020-01-01,24.0,3.0,3 (+5 fr),Sim,20.556,Prateleira,1.0,18.0,18.0
20000061678.0,FIBERDAY FIBRACIL 10 STICK SACHES 8G,0.0,0.0,Sim,Sim,010-020-02-02,36.0,5.0,3 (+28 fr),Sim,27.167,Prateleira,1.0,20.0,17.0
20000061679.0,FIBERDAY FIBRACIL 30 STICK SACHES 8G,0.0,20.0,Sim,Sim,010-022-01-01,12.0,2.0,1 (+10 fr),Sim,24.474,Prateleira,1.0,33.0,32.0
20000063875.0,FIBERDAY KIDS 240ML - KRESS,0.0,0.0,Sim,Sim,017-033-01-01,36.0,1.0,0 (+14 fr),Sim,23.165,Prateleira,1.0,20.0,20.0
20000017232.0,FIBIRAX PLANT PO EFERV.C/10SACHESC/5G-NQ,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000017233.0,FIBIRAX PLANT PO EFERV.C/30SACHESC/5G-NQ,0.0,0.0,Não,Sim,,18.0,0.0,0,Não,,,1.0,0.0,0.0
20000062338.0,FIBRACTIVE POTE 200G SABOR LIMÃO,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000062337.0,FIBRACTIVE POTE 200G SABOR NATURAL,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000062339.0,FIBRACTIVE 10 STICK 7G NATURAL,0.0,0.0,Não,Não,,36.0,0.0,0,Não,,,1.0,0.0,0.0
20000062340.0,FIBRACTIVE 10 STICK 8G LIMÃO,0.0,0.0,Não,Sim,,36.0,0.0,0,Não,,,1.0,0.0,0.0
20000450760.0,FIBREMS PO EFERV 10 SACHES 5G,0.0,0.0,Não,Não,,36.0,0.0,0,Não,,,1.0,0.0,0.0
20000450761.0,FIBREMS PO EFERV 30 SACHES 5G,0.0,0.0,Não,Sim,,18.0,0.0,0,Não,,,1.0,0.0,0.0
20000801057.0,FILTRO DE CARVÃO ATIVADO FONTE AQUA FLOW,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801294.0,FILTRO FONTE CAT IT FRESH&CLEAR-GRANDE,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000802417.0,FILTRO FONTE FENG SHUI/RAIN DROP-3UN,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000130246.0,FINASTEC 5MG C/30 COMP REV NEO,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000014284.0,FINASTERIDA 1MG C/ 30COMP,0.0,0.0,Sim,Não,016-034-01-01,84.0,2.0,1,Sim,25.164,Prateleira,1.0,20.0,10.0
20000010282.0,FINASTERIDA 1MG C/ 30COMP,0.0,0.0,Sim,Não,014-034-01-02,84.0,9.0,0,Sim,27.056,Flowrack,1.0,252.0,0.0
20000012061.0,FINASTERIDA 1MG C/ 30COMP,0.0,0.0,Sim,Sim,012-048-02-01,84.0,1.0,0,Sim,9010.0,Flowrack,1.0,70.0,0.0
20000027504.0,FINASTERIDA 1MG C/ 30COMP NQ,0.0,0.0,Não,Não,,84.0,0.0,0,Não,,,1.0,0.0,0.0
20000010598.0,FINASTERIDA 1MG C/ 60COMP,0.0,0.0,Não,Não,,84.0,0.0,0,Sim,26.102,Prateleira,1.0,84.0,0.0
20000014034.0,FINASTERIDA 5MG C/ 30COMP,0.0,0.0,Sim,Não,015-003-01-02,84.0,6.0,4,Sim,24.073,Flowrack,1.0,252.0,262.0
20000012059.0,FINASTERIDA 5MG C/ 30COMP,0.0,0.0,Sim,Não,016-026-01-02,84.0,2.0,0,Sim,21.107,Prateleira,1.0,84.0,48.0
20000010146.0,FINASTERIDA 5MG C/ 30COMP,0.0,14.0,Sim,Não,015-033-01-02,84.0,1.0,1,Sim,24.072,Flowrack,1.0,300.0,142.0
20000401127.0,FINASTERIDA 5MG C/ 30COMP,0.0,0.0,Não,Sim,,100.0,0.0,0,Sim,21.392,Prateleira,1.0,50.0,0.0
20000132202.0,FINASTERIDA 5MG C/ 30COMP NEO G,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000027604.0,FINASTERIDA 5MG C/ 30COMP NQ,0.0,0.0,Não,Não,,84.0,0.0,0,Não,,,1.0,0.0,0.0
20000027606.0,FINASTERIDA 5MG C/ 60COMP NQ,0.0,0.0,Não,Não,,56.0,0.0,0,Não,,,1.0,0.0,0.0
20000060218.0,FINI VITAMINA C KIDS BANANA 12X18G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000060217.0,FINI VITAMINA C KIDS MORANGO 12X18G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000001753.0,FINISIM 60 CAPS,0.0,13.0,Sim,Não,016-006-01-02,12.0,3.0,3,Sim,24.414,Prateleira,1.0,12.0,6.0
20000064361.0,FIO DENTAL BUBU 25M,0.0,1.0,Sim,Não,017-005-01-01,36.0,2.0,2,Sim,24.164,Prateleira,1.0,36.0,32.0
20000060132.0,FIO DENTAL CHRYSALIS 75 +25M (BLISTER),0.0,0.0,Não,Não,,36.0,0.0,0,Não,,,1.0,0.0,0.0
20000002514.0,FIO DENTAL FLOSS PICKS  10UN,0.0,0.0,Sim,Não,017-033-01-02,36.0,1.0,0,Sim,20.101,Prateleira,1.0,36.0,38.0
20000002368.0,FIO DENTAL LIGHT 50M,0.0,15.0,Sim,Não,010-036-02-02,36.0,5.0,4,Sim,27.498,Prateleira,1.0,36.0,43.0
20000064369.0,FIO DENTAL NATURAL BLACK 50M,0.0,0.0,Sim,Não,017-017-01-01,36.0,2.0,0,Sim,23.552,Prateleira,1.0,36.0,53.0
20000001794.0,FIO DENTAL POCKET FLOSS 25 M,0.0,10.0,Sim,Não,010-030-02-02,36.0,2.0,2,Sim,24.182,Prateleira,1.0,36.0,43.0
20000001095.0,FIO DENTAL POWER CLASS 125 M,0.0,0.0,Sim,Não,010-040-02-02,24.0,2.0,0,Sim,20.143,Prateleira,1.0,24.0,4.0
20000001097.0,FIO DENTAL POWERCLASS EXTRA FINO 125M,0.0,13.0,Sim,Não,010-042-02-02,24.0,3.0,3,Sim,27.474,Prateleira,1.0,20.0,23.0
20000001117.0,FIO DENTAL POWERDENT LIGHT 100M,0.0,12.0,Sim,Não,014-018-01-01,36.0,2.0,2,Sim,23.456,Prateleira,1.0,20.0,18.0
20000001246.0,FIO DENTAL POWERFLOSS EASYWAY POWERDENT,0.0,0.0,Sim,Não,012-064-01-02,24.0,2.0,1,Sim,27.554,Prateleira,1.0,24.0,34.0
20000064358.0,FIO DENTAL TRANSFORMERS 25M,0.0,0.0,Sim,Não,017-007-01-02,36.0,2.0,0,Sim,23.553,Prateleira,1.0,36.0,53.0
20000060228.0,FIPROLEX DROP  SPOT GATOS L3P2,0.0,0.0,Não,Não,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000060121.0,FIPROLEX DROP SPOT GATOS C/01,0.0,0.0,Não,Sim,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000801266.0,"FIPROLEX DROP SPOT 0,67ML ATE 10KG C/1",0.0,0.0,Não,Não,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000060122.0,"FIPROLEX DROP SPOT 11 A 20KG 1,34ML C/01",0.0,0.0,Não,Não,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000060226.0,"FIPROLEX DROP SPOT 11 A 20KG 1,34ML L3P2",0.0,0.0,Não,Não,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000060125.0,"FIPROLEX DROP SPOT 21 A 40KG 2,68ML C/01",0.0,0.0,Não,Não,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000060227.0,"FIPROLEX DROP SPOT 21 A 40KG 2,68ML L3P2",0.0,0.0,Não,Não,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000801265.0,"FIPROLEX DROP SPOT 4,02ML ACIMA 40KG C/1",0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000064295.0,FISIOFORT BIS PREMIUM UN-DR TUB X 150GR,0.0,63.0,Sim,Não,015-005-01-01,12.0,15.0,15,Sim,23.242,Prateleira,1.0,12.0,4.0
20000064294.0,FISIOFORT BIS UN-DR TUB X 150GR X04K,0.0,15.0,Sim,Não,015-003-01-02,12.0,8.0,8,Sim,23.144,Prateleira,1.0,12.0,7.0
20000061696.0,FIT RING - THERMO COMPLEX 50G,0.0,0.0,Não,Não,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000064835.0,"FITA  MICROPOROSA SHOW DA LUNA 2,5 X 3,0",0.0,39.0,Sim,Não,010-010-01-02,24.0,2.0,2,Sim,24.105,Prateleira,1.0,24.0,24.0
20000000531.0,FITA ADESIVA TRANSPARENTE,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000063624.0,"FITA CIRUR MICROPOROSA BEGE 2,5CM X 4,5",0.0,0.0,Sim,Não,017-019-01-02,96.0,2.0,2,Sim,27.512,Prateleira,1.0,96.0,29.0
20000063623.0,"FITA CIRUR MICROPOROSA BEGE 2,5CMX0,9M",0.0,0.0,Sim,Sim,010-044-02-01,204.0,1.0,1 (+20 fr),Sim,27.572,Prateleira,1.0,60.0,57.0
20000063625.0,"FITA CIRUR MICROPOROSA BEGE 5CMX4,5M",0.0,2.0,Sim,Sim,010-040-02-01,96.0,1.0,1 (+33 fr),Sim,20.242,Prateleira,1.0,25.0,23.0
20000063627.0,"FITA CIRUR MICROPOROSA BRANCA 10CMX4,5M",0.0,5.0,Sim,Não,010-032-02-01,24.0,2.0,2,Sim,23.478,Prateleira,1.0,24.0,18.0
20000063626.0,"FITA CIRUR MICROPOROSA BRANCA 1,2CMX4,5M",0.0,2.0,Sim,Sim,010-040-02-02,144.0,1.0,0 (+104 fr),Sim,20.206,Prateleira,1.0,40.0,29.0
20000063628.0,"FITA CIRUR MICROPOROSA BRANCA 2,5CMX4,5M",0.0,1.0,Sim,Não,010-040-02-02,96.0,1.0,1,Sim,24.265,Prateleira,1.0,45.0,94.0
20000063629.0,"FITA CIRUR MICROPOROSA BRANCA 5CMX4,5M",0.0,1.0,Sim,Sim,010-044-02-01,96.0,1.0,1 (+26 fr),Sim,24.208,Prateleira,1.0,72.0,70.0
20000063622.0,"FITA CIRUR MICROPOROSA P. NEGRA 2,5X4,5",0.0,0.0,Sim,Sim,010-034-02-01,24.0,8.0,7 (+2 fr),Sim,20.263,Prateleira,1.0,70.0,69.0
20000063621.0,FITA DE SILICONE MISSNER DISPLAY 6 UNI,0.0,0.0,Não,Sim,,2.0,0.0,0,Não,,,1.0,0.0,0.0
20000063630.0,"FITA DE SILICONE 2,5 CM X 1,5 M",0.0,14.0,Sim,Não,017-027-01-02,24.0,2.0,2,Sim,23.493,Prateleira,1.0,24.0,40.0
20000001432.0,FITA DENTAL CLASSICFLOSS 90 M,0.0,0.0,Sim,Não,010-032-02-02,24.0,2.0,1,Sim,27.473,Prateleira,1.0,24.0,26.0
20000061728.0,FITA ISOLANTE 20MT PRETA IMPERIAL 3M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000060035.0,"FITA MICROPOROSA LARG. 12MM X 4,5M",0.0,0.0,Sim,Não,017-029-01-02,72.0,3.0,0,Sim,23.454,Prateleira,1.0,12.0,39.0
20000060034.0,"FITA MICROPOROSA LARG. 25MM X 0,9M",0.0,0.0,Não,Não,,96.0,0.0,0,Não,,,1.0,0.0,0.0
20000060036.0,"FITA MICROPOROSA LARG. 25MM X 4,5M",0.0,1.0,Sim,Não,017-027-01-02,48.0,1.0,1,Sim,23.471,Prateleira,1.0,48.0,66.0
20000060037.0,"FITA MICROPOROSA LARG. 50MM X 4,5M",0.0,0.0,Sim,Não,017-021-01-02,24.0,1.0,0,Não,,,1.0,0.0,0.0
20000063631.0,"FITA PROTETORA PARA OS PÉS 2,5 CM X 3 M",0.0,0.0,Sim,Não,010-044-02-02,30.0,2.0,2,Sim,20.181,Prateleira,1.0,30.0,23.0
20000063097.0,FITOCLEAN 100ML,0.0,0.0,Não,Sim,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000063098.0,FITOCLEAN 250ML,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000063099.0,FITODENT DOG STICKS 160G,0.0,0.0,Não,Sim,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000063100.0,FITOFIX GEL 24X60G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000062557.0,FIV/FELV AG VET FAST (5 TESTES),0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000231052.0,FLAMADOR 50MG C/ 24CAP,0.0,0.0,Sim,Sim,015-041-01-01,60.0,6.0,1 (+45 fr),Sim,21.514,Prateleira,1.0,40.0,30.0
20000001209.0,"FLAMAVET CAES 0,5 MG COMP X 10",0.0,0.0,Não,Sim,,240.0,0.0,0,Não,,,1.0,0.0,0.0
20000001245.0,"FLAMAVET CAES 0,5 MG DISPLAY X 50",0.0,0.0,Não,Sim,,90.0,0.0,0,Não,,,1.0,0.0,0.0
20000001218.0,FLAMAVET CAES 2.0 MG COMP X 10,0.0,0.0,Não,Sim,,240.0,0.0,0,Não,,,1.0,0.0,0.0
20000001242.0,FLAMAVET CAES 2.0 MG DISPLAY X 50,0.0,0.0,Não,Não,,90.0,0.0,0,Não,,,1.0,0.0,0.0
20000001195.0,"FLAMAVET GATOS 0,2 MG COMP X 10",0.0,0.0,Não,Não,,240.0,0.0,0,Não,,,1.0,0.0,0.0
20000001243.0,"FLAMAVET GATOS 0,2 MG DISPLAY X 50",0.0,0.0,Não,Sim,,90.0,0.0,0,Não,,,1.0,0.0,0.0
20000064860.0,FLANGE DE SOLDA P,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000064861.0,FLANGE DE SOLDA P2,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000064862.0,FLANGE DE SOLDA P3,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000009999.0,FLASHSYSTEMS 5030E SFF,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000232019.0,FLATOL C/20 COMP,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000231158.0,FLATOL GOTAS C/ 15ML,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000232337.0,FLATOL MAX 125MG C/ 10CAP,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000130216.0,FLAVONID COMP REV C/ 30COMP,0.0,0.0,Sim,Sim,010-024-01-02,60.0,2.0,0,Sim,25.556,Prateleira,1.0,60.0,0.0
20000136695.0,FLAVONID 450+50MG C/ 60/COMP,0.0,0.0,Sim,Não,017-023-01-02,36.0,1.0,0,Sim,25.378,Prateleira,1.0,36.0,60.0
20000062386.0,FLEXADIN ADVANCED C/ 90 G,0.0,0.0,Não,Não,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000920126.0,FLEXALGIN C/15 CPR,0.0,0.0,Sim,Sim,017-011-01-01,60.0,1.0,0 (+8 fr),Sim,26.325,Prateleira,1.0,10.0,10.0
20000920324.0,FLEXALGIN 10 BLT X 10 CPR GOLB-FARMA,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000063960.0,FLEXIUM 30 STICKS SACHE DE 10G - KRESS,0.0,1.0,Sim,Sim,017-041-01-01,12.0,4.0,3 (+11 fr),Sim,23.245,Prateleira,1.0,4.0,4.0
20000130946.0,FLOMICIN 100MG C/ 12CAP GEL,0.0,0.0,Sim,Sim,017-033-01-01,100.0,1.0,0 (+20 fr),Não,,,1.0,0.0,0.0
20000133040.0,FLOMICIN 200MG PO C/ 4ENV C/1G,0.0,0.0,Não,Não,,60.0,0.0,0,Sim,25.202,Prateleira,1.0,30.0,4.0
20000611795.0,FLORASTOR SACHE 4G SABOR LARANJA,0.0,0.0,Não,Não,,42.0,0.0,0,Não,,,1.0,0.0,0.0
20000611656.0,FLORASTOR 200MG C/ 12CAPS,0.0,0.0,Não,Sim,,165.0,0.0,0,Não,,,1.0,0.0,0.0
20000060169.0,FLORATIL AT CAPS GEL DURA 250MGX10,0.0,0.0,Não,Sim,,80.0,0.0,0,Não,,,1.0,0.0,0.0
20000060172.0,FLORATIL AT CAPS GEL DURA 250MGX6,0.0,0.0,Não,Não,,80.0,0.0,0,Não,,,0.0,0.0,0.0
20000060166.0,FLORATIL CAPS GEL DURA 100MGX12,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000060167.0,FLORATIL CAPS GEL DURA 200MGX06,0.0,0.0,Não,Sim,,120.0,0.0,0,Não,,,1.0,0.0,0.0
20000060165.0,FLORATIL PO OR 200MG 4 ENV X1G,0.0,0.0,Não,Sim,,160.0,0.0,0,Não,,,1.0,0.0,0.0
20000060168.0,FLORATIL PO OR 200MG/G 6 ENV X1G,0.0,0.0,Não,Sim,,160.0,0.0,0,Não,,,1.0,0.0,0.0
20000060171.0,"FLORATIL PO OR 250MG/1,25G 06 ENVX1,25G",0.0,0.0,Não,Não,,160.0,0.0,0,Não,,,0.0,0.0,0.0
20000060170.0,"FLORATIL PO OR 250MG/1,25G 10 ENVX 1,25G",0.0,0.0,Não,Não,,80.0,0.0,0,Não,,,1.0,0.0,0.0
20000662221.0,FLORENT 100MG C/12CAPS,0.0,0.0,Sim,Sim,017-039-01-01,100.0,1.0,0,Não,,,1.0,0.0,0.0
20000000110.0,FLORENT 200MG C/4 ENVELOPE CIFARMA,0.0,0.0,Não,Não,,100.0,0.0,0,Não,,,0.0,0.0,0.0
20000662238.0,FLORENT 200MG C/4ENV,0.0,0.0,Sim,Sim,010-020-02-01,100.0,2.0,0,Sim,21.517,Prateleira,1.0,50.0,22.0
20000610974.0,FLOSSOTEC 10MG 30/COMP UQFAR,0.0,0.0,Não,Sim,,198.0,0.0,0,Não,,,1.0,0.0,0.0
20000802297.0,FLOTRIL 150MG 10 COMP,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000802298.0,FLOTRIL 50MG 10 COMP,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000062390.0,FLOWCARE 120G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000130019.0,FLOXICAM 20MG C/ 15CAP,0.0,0.0,Sim,Não,012-064-01-01,60.0,1.0,0,Sim,21.395,Prateleira,1.0,60.0,58.0
20000780910.0,FLOXIMED 400 MG COMP CX C/14,0.0,0.0,Não,Sim,,64.0,0.0,0,Não,,,1.0,0.0,0.0
20000900524.0,FLUCANIL 150MG C/ 1CAP,0.0,0.0,Sim,Sim,016-026-01-02,60.0,2.0,0 (+30 fr),Sim,25.437,Prateleira,1.0,35.0,0.0
20000900531.0,FLUCANIL 150MG C/ 2CAP,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000004347.0,FLUCETIL 600MG C/ 16CAPS,0.0,0.0,Sim,Não,016-006-01-02,12.0,16.0,0,Sim,24.574,Prateleira,1.0,12.0,0.0
20000004345.0,FLUCETIL(ACETILCIS) 600MG-16 ENV,0.0,881.0,Sim,Não,015-023-01-01,12.0,10.0,10,Sim,23.085,Flowrack,1.0,36.0,31.0
20000610313.0,FLUCISTEIN 20MG/ML XPE X100ML UQFAR,0.0,0.0,Não,Sim,,35.0,0.0,0,Não,,,1.0,0.0,0.0
20000610268.0,FLUCISTEIN 200MG/5G GRAN 15ENV UQFAR,0.0,0.0,Não,Sim,,40.0,0.0,0,Não,,,1.0,0.0,0.0
20000690116.0,FLUCONAZOL 150MG C/ 1CAP,0.0,0.0,Sim,Sim,016-042-01-01,160.0,1.0,0 (+23 fr),Sim,22.438,Prateleira,1.0,35.0,23.0
20000012074.0,FLUCONAZOL 150MG C/ 1CAP,0.0,0.0,Não,Não,,96.0,0.0,0,Não,,,1.0,0.0,0.0
20000310862.0,FLUCONAZOL 150MG C/ 1CAP,0.0,0.0,Sim,Sim,016-010-01-02,100.0,1.0,0 (+4 fr),Sim,22.262,Prateleira,1.0,30.0,29.0
20000062616.0,FLUCONAZOL 150MG C/ 1CAP,0.0,0.0,Sim,Sim,010-024-01-02,100.0,1.0,0,Sim,25.201,Prateleira,1.0,30.0,17.0
20000010141.0,FLUCONAZOL 150MG C/ 1CAP,0.0,5.0,Sim,Não,015-037-01-02,96.0,3.0,2,Sim,9010.0,Flowrack,1.0,96.0,147.0
20000062617.0,FLUCONAZOL 150MG C/ 2CAP,0.0,0.0,Não,Sim,,100.0,0.0,0,Sim,20.208,Prateleira,1.0,40.0,0.0
20000010142.0,FLUCONAZOL 150MG C/ 2CAP,0.0,1.0,Sim,Não,010-038-02-02,60.0,2.0,2,Sim,20.032,Flowrack,1.0,420.0,376.0
